no_of_dependents,education,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,total_assets,loan_coverage_ratio,loan_to_income,liquid_assets,liquidity_ratio,log_income,log_loan,self_employed_ Yes
0.3011071714082667,1.0014652022510058,0.3728911991057984,0.6955984395198959,-1.5488229311518713,-1.228389799501929,-0.04839091030798725,-0.4275162440832655,0.1276363140039985,-0.27314749068486394,-0.09833643961533108,-1.2340974390097665,0.8519197938556129,-0.4101897679832767,-1.2434409561083464,0.5205037554749765,0.7059061015612136,1.0
-0.878114147811035,-0.9985369414257105,0.4445123152445105,0.23623726534668552,0.19633686490317706,0.6626736096570713,0.41909129252589283,-0.17565551218144207,1.0517593083297687,1.086977839057569,0.7758014283460728,0.8195839978748647,-0.4268315415925432,0.40994961003949243,0.23197485166087065,0.5588668951718765,0.46070991877231315,0.0
0.8907178310179176,-0.9985369414257105,-0.37913052035067885,-0.7497086694641074,-0.5017270535188423,0.680022815245686,-0.0016426900245992446,-0.015380500971190769,-0.3564281115952144,-0.304059429997192,-0.22247436169269022,1.7425953452105596,-1.4848271428351356,-0.15669214204896628,1.4155377835908394,0.0186873531496921,-0.3612195702677804,1.0
-0.878114147811035,1.0014652022510058,0.8026178959380711,0.460315886894593,0.5453688241141867,-0.0023792712398248523,1.7124587203662944,0.09910164989327444,0.08363045713134279,-0.39679524793417603,0.5637324781305842,0.04273732374666183,-0.5947614095330388,-0.12686889193904738,-0.7424878962253159,0.7340587004117638,0.5868656301650249,0.0
1.4803284906275684,-0.9985369414257105,0.12221729262030598,-0.43599859929703694,-0.15269509430783265,-0.8814056877296355,-1.1080172367314487,0.6715124042156004,0.688710989130359,0.31417935624936855,0.1602842313791671,1.4658207418639657,-1.5283548465733485,0.5888891106990057,2.0846081794558016,0.3755579692146625,-0.03128830309158364,1.0
0.8907178310179176,1.0014652022510058,-0.4149410784200349,-0.5704457722257814,-0.15269509430783265,-0.4014109997779626,0.5437532132815942,-1.0915127190971636,-0.3124222547225587,-0.9532101555560805,-0.37247435086949915,0.4605747780357714,-0.7056294005915602,-1.170682645786208,-1.7152722826530722,-0.011419421700800349,-0.1612605212605213,0.0
1.4803284906275684,-0.9985369414257105,1.0891023604929195,1.143755682615711,-0.5017270535188423,1.136885229079206,1.3228902180047277,1.7476446223415734,0.6997124533485228,0.8705942638712729,1.308560010594739,0.08019677281721037,0.23349035431760673,1.5581447392713692,0.4824032910292671,0.8577185085254597,0.903277772316594,0.0
-0.878114147811035,1.0014652022510058,0.3370806410364423,-0.3239592885230832,0.8944007833251965,0.83038259701368,0.21651567129787813,-0.5419983949477307,0.6006992753850475,-0.6440907624328003,0.12407733743993736,0.9730709588792846,-1.5967558197624763,-0.6636873939175872,-0.8277624935588735,0.5008478667688927,0.06679371960154276,1.0
0.3011071714082667,-0.9985369414257105,0.9458601282154954,0.4267040936624069,-1.5488229311518713,-0.09490836771243649,0.29442937177019146,-0.45041267425615855,0.17164217087665423,1.3342733535561933,0.29993939371619616,-0.31988888017869815,-0.8895680802607605,0.3503031098196547,-0.09078417260766199,0.7974952990173536,0.5688044573191317,1.0
0.3011071714082667,-0.9985369414257105,-0.27169884614261064,-0.256735702058711,0.8944007833251965,-1.4654956092129965,-0.6405350338975687,-0.8854448475411263,-0.3564281115952144,-0.36588330862184804,-0.6414398487037772,-1.026881897088696,-0.012831063123559253,-0.7531571442473438,-1.078394130942856,0.10468776450971465,0.12185360831244095,1.0
1.4803284906275684,-0.9985369414257105,0.3012700829670863,0.05697436810835953,-1.5488229311518713,0.755202706129683,0.8086597948874595,-0.06117336131697685,0.08363045713134279,0.2832674169370405,0.34131870107531587,0.42401226264299174,-0.5713726342448222,0.09680548388534421,0.014962093732022586,0.4808616116230895,0.34873218905456216,1.0
-1.467724807420686,1.0014652022510058,-0.486562194558747,-0.22312390882652483,0.5453688241141867,-1.2399559365610056,0.49700499299820616,0.41965167231377704,-0.6534676454856405,-0.02585197618623974,-0.05178471883632141,0.266181799968084,0.9337458353207055,0.26083335948989805,0.8023142247235224,-0.07402093192355857,0.14842299917100105,1.0
0.3011071714082667,1.0014652022510058,-1.4892578205007168,-1.4667602584174115,1.2434327425362062,0.9980915843702886,-0.7963624348421954,-0.9770305682326985,-1.2805511059209846,-1.2932414879916887,-1.3035087664496927,2.1965037800118488,-1.2796272596827358,-1.2601523961159649,0.2748267795966608,-1.7551195657963061,-2.007061367755311,1.0
-1.467724807420686,1.0014652022510058,0.766807337868715,0.05697436810835953,-1.5488229311518713,-1.3729665127403847,-0.7340314744643447,-0.5877912552935168,0.6227022038213754,0.2832674169370405,-0.03626747857665152,-0.30127955790222355,-1.372897777233871,-0.2461618923787229,-0.5283938595431094,0.7176563131277227,0.34873218905456216,1.0
0.8907178310179176,1.0014652022510058,-0.5223727526281031,-0.30155142636829246,1.2434327425362062,-0.6096014668413388,-0.3288802320083153,-1.1144091492700567,-0.5434530033040013,-0.9532101555560805,-0.7759225976209163,-1.2733565237004643,0.7724067516964346,-1.1855942708411675,-1.8947854882013913,-0.10660253339385475,0.08544227260062087,1.0
-0.878114147811035,-0.9985369414257105,0.3012700829670863,0.012158643798778025,-1.5488229311518713,-0.3030988347758127,1.5098830991382797,-0.679376975985089,-0.048387113486624375,-0.4277071872465041,0.25338767293718645,0.3528949616212562,-0.6851987058630918,-0.6487757688626278,-1.131431933546216,0.4808616116230895,0.3189419230099751,0.0
-0.28850348820138416,-0.9985369414257105,-0.6298044268361712,-0.36877501283266473,-1.1997909719408617,-1.1936913883246998,-0.2665492716304646,-0.29013766304590727,-0.9175027867215748,-0.7368265803697843,-0.7086812231623468,-0.9913761681062436,0.9928727300871502,-0.5443943934779117,-0.5215869353815132,-0.210072464166709,0.02856148806413247,0.0
-0.28850348820138416,-0.9985369414257105,-0.05683549772647431,-0.3239592885230832,1.2434327425362062,-1.4250141295062289,-0.06397365040244993,-1.0915127190971636,-0.08139150614111616,-0.4277071872465041,-0.37764676428938915,-0.25925731783569594,-0.8303851662964118,-0.9171850198518977,-1.3412977616782782,0.2600152938027124,0.06679371960154276,1.0
-0.28850348820138416,-0.9985369414257105,1.375586825047768,1.502281477092363,-0.850759012729852,-1.3440511700926936,2.304602843955876,2.663501829257295,0.6997124533485228,1.3342733535561933,1.9189047941417547,0.3243435757869193,0.3657743468307482,2.3782841172941387,0.8599615177856351,0.9697216354637576,1.0398685387016666,0.0
1.4803284906275684,1.0014652022510058,0.05059617648159386,-0.13349246020736186,-1.1997909719408617,-1.0259824009680911,0.06068827035325143,-0.10696622166276293,-0.3454266473770505,0.6232987493726487,-0.062129545676101336,0.029379719144814995,-0.5226683117668369,0.23101010937997915,0.559847645742792,0.3306789010378682,0.21640501638545284,0.0
0.8907178310179176,-0.9985369414257105,-0.5939938687668151,-0.36877501283266473,1.5924647017472158,0.09593289376232501,-0.37562845229170333,-0.38172338373747944,-0.576457395958493,-0.6440907624328003,-0.5897157145048777,-0.6892694815035653,0.8163003656247719,-0.5593060185328711,-0.5528188907835512,-0.17457269262422095,0.02856148806413247,1.0
-0.28850348820138416,-0.9985369414257105,0.730996779799359,0.15780974780491788,0.5453688241141867,1.489652409381038,-0.578204073519718,1.3126124490566056,0.36966852680360496,0.9942420211205851,0.4447669694731151,0.3999864200692836,-1.1088399944457359,1.3344703634469777,1.7322246390803715,0.7010245144301814,0.41305899750176117,0.0
1.4803284906275684,1.0014652022510058,-0.4507516364893909,-0.5144261168388046,-0.15269509430783265,0.9229116934862915,-0.8742761353145088,0.396755242140884,-0.7744837518854438,0.09779578106307235,-0.5483364071457579,-0.22804079761536136,-0.3714285877117972,0.30556823465477634,1.7226521014584737,-0.042308277328275586,-0.10530499839040876,0.0
0.8907178310179176,1.0014652022510058,-1.4892578205007168,-1.3211091544112716,-0.15269509430783265,0.28677415523708655,-1.1547654570148367,-1.0457198587513776,-1.4675759976297713,-1.1695937307423767,-1.5052328898254013,-1.8638638118548732,1.1454981493057694,-1.2452407710610054,-0.7023540975977745,-1.7551195657963061,-1.4327420297104088,0.0
0.3011071714082667,-0.9985369414257105,0.4445123152445105,0.5387434044363606,0.19633686490317706,0.9865254473112121,-0.8586933952200461,-0.5877912552935168,0.03962460025868707,-0.5822668838081442,-0.4966122729468583,-1.6771721463026625,0.2927118474519338,-0.6636873939175872,-1.4706302887696785,0.5588668951718765,0.627934086820098,1.0
-0.878114147811035,1.0014652022510058,0.6235651055912907,-0.1559003223621526,-0.15269509430783265,1.616879917030879,-1.0768517565425235,-0.5419983949477307,0.7547197744393426,0.5614748707479927,-0.03109506515676155,0.14821133129523778,-1.628030024674198,-0.08213401677416907,0.039448439187590285,0.6496861441820478,0.19978355515934282,1.0
0.3011071714082667,1.0014652022510058,0.1938384087590181,0.6619866462877098,0.19633686490317706,0.055451414055557424,0.21651567129787813,1.3813017395752847,0.07262899291317886,-0.02585197618623974,0.41373248895377535,-0.4716024410478982,1.2854151018611086,0.8871216117981945,0.30115210766305495,0.41880470501732325,0.6896383000248771,0.0
-0.28850348820138416,-0.9985369414257105,-0.12845661386518642,0.2922569207336624,0.5453688241141867,0.43713393700508046,-0.25096653153600196,0.5112373930053492,-0.22441054097724725,0.46873905281100864,0.005111828782468196,-0.6060806031024725,1.3122063942910955,0.5590658605890868,0.3633185482558385,0.2104600343217875,0.49357350738568123,0.0
0.3011071714082667,-0.9985369414257105,0.1938384087590181,0.6171709219781283,-0.850759012729852,-0.6500829465481064,-0.15747009096922593,1.0836481473276751,0.5566934185123917,-0.27314749068486394,0.4085600755338854,-0.4210843305465823,1.1654912060664715,0.5739774856440463,-0.020359445231861215,0.41880470501732325,0.6675826053211102,0.0
-0.28850348820138416,-0.9985369414257105,-1.2027733559458682,-1.0522148085537826,-0.15269509430783265,0.014969934348789831,-0.391211192386166,-0.5191019647748377,-1.1705364637393452,-0.9841220948684085,-0.962129480736955,0.31890466379761623,0.6187770220315452,-0.8128036444671816,0.4203028241878418,-0.9988313545549624,-0.8059326055744149,0.0
1.4803284906275684,-0.9985369414257105,0.3728911991057984,0.30346085181105775,-0.850759012729852,1.4433878611447322,-0.7028659942754194,1.3584053094023918,0.10563338556767064,0.8705942638712729,0.26890491319685633,-0.17803462349271132,-0.11140331761130738,1.3046471133370587,1.3825096922003495,0.5205037554749765,0.5000347119041275,0.0
1.4803284906275684,1.0014652022510058,-0.7372361010442394,-0.6936890140771306,1.5924647017472158,1.6573613967376466,-0.7496142145588074,-0.9083412777140194,-0.4994471464313455,-0.6750027017451282,-0.8017846647203661,-0.5002130583519717,-0.029751059530644615,-0.9171850198518977,-0.9156710902538238,-0.32341094672063475,-0.29490857669319764,0.0
0.3011071714082667,-0.9985369414257105,-0.3433199622813228,-0.055064942665594224,0.8944007833251965,0.9286947620158298,-0.4223766725750913,0.3738588119679909,-0.026384185050296514,-0.6131788231204722,-0.17075022749379057,-0.3608925978586851,0.968055133374723,-0.05231076666425019,-0.065942615131908,0.048050674525640574,0.2727533685891393,1.0
-0.28850348820138416,-0.9985369414257105,-1.2385839140152242,-1.1642541193277363,0.19633686490317706,-0.10069143624197473,-0.9210243555978967,-0.8396519871953403,-1.0935262142121978,-1.2314176093670328,-1.2155777383115633,-0.4928027007956724,-0.0787214145292912,-1.1408593956762894,-0.6857210595462842,-1.0709233459239695,-1.0271662220241395,1.0
-0.28850348820138416,-0.9985369414257105,-0.09264605579583036,0.0233625748761734,0.19633686490317706,-0.5575538500754947,-0.6405350338975687,-0.22144837252722813,-0.3454266473770505,-0.2113236120602079,-0.46040537900762857,-1.0700148614367193,0.3410142632044479,-0.2461618923787229,-0.489946680366452,0.23549578299249604,0.32646234837083055,1.0
-0.28850348820138416,-0.9985369414257105,0.730996779799359,0.7068023705972912,0.19633686490317706,0.5759275817139979,0.6216669137539075,1.9308160637247176,0.8207285597483261,-0.05676391549856777,1.0189048590809011,0.3199216701744244,0.04986135229771615,1.2300889880622616,0.6450872561286476,0.7010245144301814,0.7112778246346452,0.0
0.8907178310179176,-0.9985369414257105,0.9100495701461393,1.1213478204609202,-1.1997909719408617,0.4140016628869275,-0.43795941266955396,1.8850232033789316,1.3487988422201949,-0.2113236120602079,0.8792496967438721,-0.4041178917415495,0.5343130677160064,1.1257076126775456,0.08028157952191818,0.7819505778859484,0.894175654795686,0.0
-0.28850348820138416,1.0014652022510058,-0.4507516364893909,-0.4135907371422462,0.8944007833251965,0.3850863202392364,0.24768115148680347,-0.5877912552935168,-0.7854852161036077,-0.36588330862184804,-0.4810950326871884,-0.3065088452329493,0.026213769972108183,-0.5593060185328711,-0.4848756955179948,-0.042308277328275586,-0.010989353148527363,1.0
-0.28850348820138416,-0.9985369414257105,0.4803228733138666,0.20262547211449938,0.8944007833251965,-0.7368289744911798,0.5749186934705195,0.2364802309306327,0.1276363140039985,-0.14949973343555184,0.2792497400366363,0.01512806061320095,-0.5771528057387333,0.08189385883038476,-0.19947268590204295,0.5775941200238806,0.44053002981354344,0.0
