no_of_dependents,education,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,total_assets,log_income,log_loan_amount,loan_to_income_ratio,loan_to_assets_ratio,high_income_flag,high_cibil_flag,assets_to_income_ratio,loan_per_year,dependents_flag,self_employed_ Yes
1.4803284906275684,-0.9985369414257105,-1.7399317269862091,-1.6124113624235512,1.2434327425362062,0.6221921299503037,-1.139182716920374,-1.1144091492700567,-1.6105950324659024,-1.478713123865657,-1.6345432253226504,-3.5436951784337816,-3.2110601792292304,0.8656531347011556,2.011333913530469,-0.9828699766011054,-0.5765613079846773,-1.5168360788604582,-0.9793956195209415,0.4499608746684474,0.0
0.8907178310179176,-0.9985369414257105,0.6593756636606468,0.15780974780491788,-0.5017270535188423,-1.0028501268499384,-0.5470385933307926,0.053308789547488356,0.3476655983672771,1.2415375356192093,0.20166353873828682,0.6670463680470109,0.41305899750176117,-0.9957458243749889,-0.22969031268924137,1.017428575301621,-0.5765613079846773,-0.8951122558311515,0.02763963019221577,0.4499608746684474,0.0
-0.878114147811035,1.0014652022510058,-0.7014255429748834,-0.42479466821964157,0.5453688241141867,1.2988111479062765,-0.578204073519718,0.2364802309306327,-0.4554412895586898,-0.18041167274787986,-0.3828191777092791,-0.2844187977971248,-0.02109391835654389,1.1093968896024444,-0.2510832500307115,-0.9828699766011054,1.7344209300055493,1.3671703112398246,-0.5777616390689362,0.4499608746684474,1.0
-0.28850348820138416,1.0014652022510058,-0.27169884614261064,-0.2455317709813156,1.5924647017472158,0.10749903082140147,0.6216669137539075,-0.3130340932188003,-0.41143543268603405,-0.7986504589944403,-0.19143988117335042,0.10468776450971465,0.13077863968934084,0.02621392409701739,-0.26684758307722056,-0.9828699766011054,-0.5765613079846773,0.2453352661106413,-0.6557057178274266,0.4499608746684474,1.0
1.4803284906275684,-0.9985369414257105,1.411397383117124,0.3258687139658485,1.2434327425362062,-0.5228554388982654,2.6785886062229802,0.053308789547488356,0.534690490076064,0.34509129556169654,1.2102841556168298,0.9830084134201476,0.5128489320218014,-1.6527201185846208,-1.136466871992567,1.017428575301621,-0.5765613079846773,-0.14480360599911815,-0.4689939646370268,0.4499608746684474,0.0
1.4803284906275684,-0.9985369414257105,1.339776266978412,0.729210232752082,1.2434327425362062,0.07858368817371034,1.2449765175324143,1.6331624714771082,1.634836911892457,1.0560658997452412,1.727525497605826,0.9562847212630786,0.7219463739378846,-0.8895680133610709,-1.096645550413978,1.017428575301621,-0.5765613079846773,0.879550428266194,-0.3627832156438422,0.4499608746684474,0.0
1.4803284906275684,1.0014652022510058,-0.7372361010442394,-0.8393401180832705,-0.850759012729852,-1.0780300177339353,-0.7963624348421954,-0.3359305233916933,-0.41143543268603405,-1.0150340341807365,-0.7035088097424569,-0.32341094672063475,-0.4760013545663639,-0.7572892480896032,-0.5831673710278109,-0.9828699766011054,-0.5765613079846773,-0.07353123075068031,-0.39144325902295557,0.4499608746684474,0.0
1.4803284906275684,-0.9985369414257105,-0.05683549772647431,-0.23432783990392023,-0.15269509430783265,1.5359169576173437,0.9177389755486982,-0.29013766304590727,-0.048387113486624375,0.46873905281100864,0.29476698029630616,0.2600152938027124,0.13963475122274202,-0.5562734114727431,-1.0100049343056923,-0.9828699766011054,1.7344209300055493,1.1259368234661584,-0.33757157320606607,0.4499608746684474,0.0
-0.878114147811035,1.0014652022510058,-1.7399317269862091,-1.6460231556557374,-0.850759012729852,0.9749593102521357,-1.1080172367314487,-1.1144091492700567,-1.5995935682477385,-1.540537002490313,-1.6293708119027603,-3.5436951784337816,-3.8528603792760725,-1.6527365347524938,-0.5977869281275336,-0.9828699766011054,1.7344209300055493,-1.1159246137150454,-0.9680158964145289,0.4499608746684474,1.0
-1.467724807420686,1.0014652022510058,0.5519439894525787,-0.11108459805257109,1.5924647017472158,-1.3845326497994612,-0.09513913059137526,0.030412359374595313,1.1287695578569161,0.8705942638712729,0.6516635062687137,0.6141863673403013,0.23278902004703414,-1.4237746288173645,-1.2011462763318725,1.017428575301621,-0.5765613079846773,0.35411065726068797,-0.623673904639006,-2.222415450536332,0.0
0.3011071714082667,-0.9985369414257105,-0.6298044268361712,-0.5256300479161999,0.19633686490317706,1.2525465996699705,-0.04839091030798725,0.3051695214493118,-0.3674295758133784,-0.02585197618623974,-0.1241985067147809,-0.210072464166709,-0.11627982590582664,0.28059755886492027,-0.9740855047558268,-0.9828699766011054,1.7344209300055493,2.188592117398545,-0.5516023249650592,0.4499608746684474,1.0
-0.28850348820138416,-0.9985369414257105,-1.2743944720845803,-1.3211091544112716,1.2434327425362062,-0.9218871674364031,-1.0301035362591353,-0.6106876854664098,-1.3355584270118042,-0.9841220948684085,-1.2724742859303528,-1.1476695620179145,-1.4327420297104088,-1.3169352397372227,-0.4753907742015564,-0.9828699766011054,-0.5765613079846773,-0.9020868662685936,-0.9026878563591971,0.4499608746684474,0.0
1.4803284906275684,-0.9985369414257105,0.8384284540074272,1.3454264420088276,-1.1997909719408617,-1.6158553909809903,1.9306170816887718,2.205573225799434,1.1067666294205882,1.3651852928685213,1.8878703136224149,0.7502379190618106,0.9821007484430911,1.137941388966774,-0.6478313413043696,1.017428575301621,-0.5765613079846773,2.351454159490891,2.0381697713187577,0.4499608746684474,0.0
0.3011071714082667,1.0014652022510058,1.4472079411864802,1.3790382352410138,1.2434327425362062,0.30412336082570124,0.16976745101449012,0.5341338231782422,1.8218618036012437,0.5614748707479927,1.1275255408985905,0.9961483731623505,0.9947268663308106,0.04466437334110208,0.12466415787112384,1.017428575301621,-0.5765613079846773,-0.34051200965377315,-0.1916658978214893,0.4499608746684474,0.0
0.8907178310179176,1.0014652022510058,0.1938384087590181,0.26984905857887165,-0.15269509430783265,-0.412977136837039,1.0579836363988622,-0.6106876854664098,-0.3344251831588866,0.6851226279973048,0.17062905821894703,0.41880470501732325,0.48054085841219496,0.23608101365803086,0.0156985716115664,1.017428575301621,-0.5765613079846773,0.0009248963936677887,-0.10825291060714495,0.4499608746684474,1.0
0.8907178310179176,-0.9985369414257105,1.2681551508396998,1.4350578906279907,-0.5017270535188423,-0.8177919339047149,2.335768324144801,-0.7251698363308751,2.074895480619014,2.076159897052066,1.9344220344014245,0.928946637917848,1.0154663246554618,0.4361869232590108,-0.6037125352936327,1.017428575301621,-0.5765613079846773,1.3921347519551068,0.7376781558688755,0.4499608746684474,1.0
-1.467724807420686,1.0014652022510058,1.5904501734639043,2.2193330660456665,-1.1997909719408617,-0.37249565713027144,-1.0301035362591353,2.091091074934969,1.150772486293244,2.7871345012356104,1.1378703677383704,1.0473026799169045,1.2722027435285324,1.157286339036748,1.0623114101823024,1.017428575301621,-0.5765613079846773,-0.5250852022592334,2.9126382713626437,-2.222415450536332,1.0
1.4803284906275684,-0.9985369414257105,-0.1642671719345425,-0.5144261168388046,-0.5017270535188423,0.9171286249567534,-0.5470385933307926,-0.152759082008549,0.07262899291317886,-0.6440907624328003,-0.28971573615125973,0.18488584150222384,-0.10530499839040876,-1.178238993126155,-0.6645385875418256,-0.9828699766011054,1.7344209300055493,-0.4360957910248568,-0.3460648570060261,0.4499608746684474,0.0
1.4803284906275684,1.0014652022510058,1.5904501734639043,0.7964338192164543,1.5924647017472158,-1.4307971980357672,2.6630058661285174,-1.1373055794429499,1.7228486256377684,0.6232987493726487,1.5413186144897875,1.0473026799169045,0.7533691828691015,-1.0871842120579558,-0.899320210537185,1.017428575301621,-0.5765613079846773,0.1332568471113635,-0.407459165617166,0.4499608746684474,0.0
0.8907178310179176,-0.9985369414257105,0.6951862217300029,0.4267040936624069,-0.850759012729852,-0.719479768902565,-0.952189835786822,0.25937666110352575,-0.048387113486624375,0.06688384175074433,-0.2690260824716999,0.6841567958720165,0.5688044573191317,-0.4774660044228261,1.4210401486756126,1.017428575301621,-0.5765613079846773,-1.9979146482199006,0.5134554635499304,0.4499608746684474,0.0
1.4803284906275684,-0.9985369414257105,-1.5608789366394287,-1.399536671953039,-1.5488229311518713,1.5590492317354967,-0.9833553159757474,-1.0228234285784845,-1.511581854502427,-1.3859773059286729,-1.5000604764055112,-2.053970843586513,-1.7061662011360712,1.2254453589216996,1.770158882423115,-0.9828699766011054,1.7344209300055493,-1.115910295468888,-0.514231876245235,0.4499608746684474,1.0
-0.28850348820138416,1.0014652022510058,-0.1642671719345425,0.18021760995970865,-1.5488229311518713,1.0790545437838237,-1.1235999768259115,0.21358380075773964,-0.13639882723193583,0.34509129556169654,-0.33109504351037944,0.18488584150222384,0.42687676421869014,1.0846726918484617,1.0587183566588376,-0.9828699766011054,1.7344209300055493,-0.5755439240849106,2.120384758502371,0.4499608746684474,0.0
-1.467724807420686,1.0014652022510058,-1.0953416817378,-0.917767635625038,-1.1997909719408617,-1.1300776344997792,-0.391211192386166,-0.7709626966766612,-1.203540856393837,-0.6131788231204722,-0.972474307576735,-0.8055713612436978,-0.5868188725453087,0.78173287770608,0.11807228578201759,-0.9828699766011054,-0.5765613079846773,0.3674725235024492,-0.22647942110258873,-2.222415450536332,1.0
-1.467724807420686,-0.9985369414257105,-0.05683549772647431,0.3818883693528254,-0.5017270535188423,0.3446048405324688,0.21651567129787813,-0.7480662665037681,-0.048387113486624375,-0.02585197618623974,-0.1241985067147809,0.2600152938027124,0.5442717406660167,1.3282449029399797,0.884475534462488,-0.9828699766011054,-0.5765613079846773,-0.19953192831253722,0.15220779259162978,-2.222415450536332,0.0
-0.878114147811035,-0.9985369414257105,-1.2385839140152242,-1.242681636869504,-0.15269509430783265,0.09014982523278679,-0.8119451749366581,-0.5191019647748377,-1.060521821557706,-1.1077698521177206,-1.0707501625546443,-1.0709233459239695,-1.2121183014427093,-0.8132549483547481,-1.0191982180887853,-0.9828699766011054,-0.5765613079846773,0.7884307170274792,-0.7962088984039085,0.4499608746684474,0.0
1.4803284906275684,1.0014652022510058,1.4830184992558362,1.446261821705386,-0.5017270535188423,-0.41876020536657727,1.7592069406496824,0.6257195438698144,1.0187549156752769,0.43782711349868064,1.2775255300753994,1.0091447239282103,1.01956958768073,0.09921170703062654,0.020420403683655542,1.017428575301621,-0.5765613079846773,-0.13976796639504474,0.7439065639888462,0.4499608746684474,0.0
0.3011071714082667,-0.9985369414257105,1.303965708909056,2.073681962039527,0.5453688241141867,-1.6505538021582198,0.045105530258788766,1.1523374378463542,0.7217153817848507,0.3760032348740246,0.6775255733681635,0.9426942390221136,1.2286670333893448,1.473571971636126,1.7286173504847624,1.017428575301621,-0.5765613079846773,-0.9223606175587016,0.2555993673831434,0.4499608746684474,1.0
1.4803284906275684,1.0014652022510058,0.05059617648159386,0.3370726450432439,-0.5017270535188423,1.2120651199632029,-0.7807796947477327,0.44254810248667004,-0.12539736301377188,0.1596196596877284,-0.19143988117335042,0.3306789010378682,0.5192027475514475,0.8333941835914512,0.9801601905090493,1.017428575301621,1.7344209300055493,-0.684152454786303,0.12729416011174696,0.4499608746684474,1.0
0.3011071714082667,-0.9985369414257105,1.0891023604929195,0.9869006475321757,-0.15269509430783265,-0.8698395506705591,-0.04839091030798725,0.25937666110352575,1.4478120201836702,1.2106255963068813,0.9258014175228818,0.8577185085254597,0.8379916476673307,-0.05669587866045433,-0.0852777211534787,1.017428575301621,-0.5765613079846773,-0.13589448036778454,0.21788918731132093,0.4499608746684474,0.0
1.4803284906275684,1.0014652022510058,1.0891023604929195,1.2557949933896646,-1.1997909719408617,-0.9855009212613236,-0.5937868136141807,0.8088909852529587,0.7767227028756704,0.5923868100603208,0.4499393828930051,0.8577185085254597,0.9477353071929937,0.44076623501622186,1.048377801492821,1.017428575301621,-0.5765613079846773,-1.046611385529942,1.9484806943911797,0.4499608746684474,0.0
0.3011071714082667,1.0014652022510058,-0.05683549772647431,0.4379080247398023,-1.1997909719408617,-0.14117291594874232,1.0424008963043996,0.946269566290317,0.14963924244032636,-0.11858779412322382,0.610284198909594,0.2600152938027124,0.5748565071032848,1.4995647497047722,-0.3982283365718005,-0.9828699766011054,-0.5765613079846773,2.1241293402377686,1.1300678674270297,0.4499608746684474,1.0
0.8907178310179176,-0.9985369414257105,0.1938384087590181,-0.346367150677874,-1.1997909719408617,0.6915889523047625,-0.2821320117249273,-0.4733091044290516,-0.07039004192295224,-0.48953106587116013,-0.31557780325070955,0.41880470501732325,0.04783691216029997,-1.412872553518235,-0.22106583906132102,1.017428575301621,-0.5765613079846773,-1.344998654407748,0.3452884443107215,0.4499608746684474,0.0
0.3011071714082667,-0.9985369414257105,1.1607234766316317,0.2922569207336624,0.8944007833251965,1.4376047926151938,0.4814222529037435,-0.8854448475411263,0.39167145523993285,0.2832674169370405,0.1913187118985069,0.8867237085138748,0.49357350738568123,-1.4302107401085797,0.016551253864895633,1.017428575301621,1.7344209300055493,-1.6279149628373704,-0.4164092310668717,0.4499608746684474,0.0
-0.28850348820138416,1.0014652022510058,-0.9879100075297318,-0.6712811519223398,1.5924647017472158,0.06123448258509565,-0.578204073519718,-0.9999269984055915,-0.8074881445399356,-0.48953106587116013,-0.8793708660187156,-0.6393729116679128,-0.2694217343560574,1.6321498812366135,0.6944003478879924,-0.9828699766011054,-0.5765613079846773,0.2785747162094833,-0.7571397929240924,0.4499608746684474,1.0
0.3011071714082667,1.0014652022510058,0.3728911991057984,0.6955984395198959,-1.5488229311518713,-1.228389799501929,-0.04839091030798725,-0.4275162440832655,0.1276363140039985,-0.27314749068486394,-0.09833643961533108,0.5205037554749765,0.7059061015612136,0.8519197938556129,1.44708279428417,1.017428575301621,-0.5765613079846773,-1.102760523607066,2.9799050790583275,0.4499608746684474,1.0
-0.878114147811035,-0.9985369414257105,0.4445123152445105,0.23623726534668552,0.19633686490317706,0.6626736096570713,0.41909129252589283,-0.17565551218144207,1.0517593083297687,1.086977839057569,0.7758014283460728,0.5588668951718765,0.46070991877231315,-0.4268315415925432,-0.8595044012850885,1.017428575301621,-0.5765613079846773,0.920480350107102,-0.25838803500951557,0.4499608746684474,0.0
0.8907178310179176,-0.9985369414257105,-0.37913052035067885,-0.7497086694641074,-0.5017270535188423,0.680022815245686,-0.0016426900245992446,-0.015380500971190769,-0.3564281115952144,-0.304059429997192,-0.22247436169269022,0.0186873531496921,-0.3612195702677804,-1.4848271428351356,-1.3031294128105286,-0.9828699766011054,-0.5765613079846773,0.5278392444198108,-0.47686142752541083,0.4499608746684474,1.0
-0.878114147811035,1.0014652022510058,0.8026178959380711,0.460315886894593,0.5453688241141867,-0.0023792712398248523,1.7124587203662944,0.09910164989327444,0.08363045713134279,-0.39679524793417603,0.5637324781305842,0.7340587004117638,0.5868656301650249,-0.5947614095330388,-0.30497389282261017,1.017428575301621,-0.5765613079846773,-0.3580140044606202,-0.28253509418232503,0.4499608746684474,0.0
1.4803284906275684,-0.9985369414257105,0.12221729262030598,-0.43599859929703694,-0.15269509430783265,-0.8814056877296355,-1.1080172367314487,0.6715124042156004,0.688710989130359,0.31417935624936855,0.1602842313791671,0.3755579692146625,-0.03128830309158364,-1.5283548465733485,-1.1875531785072957,1.017428575301621,-0.5765613079846773,0.16107809718594066,-0.4292990382456346,0.4499608746684474,1.0
0.8907178310179176,1.0014652022510058,-0.4149410784200349,-0.5704457722257814,-0.15269509430783265,-0.4014109997779626,0.5437532132815942,-1.0915127190971636,-0.3124222547225587,-0.9532101555560805,-0.37247435086949915,-0.011419421700800349,-0.1612605212605213,-0.7056294005915602,-0.6305423991126015,-0.9828699766011054,-0.5765613079846773,0.07655467466791044,-0.49045068160534694,0.4499608746684474,0.0
1.4803284906275684,-0.9985369414257105,1.0891023604929195,1.143755682615711,-0.5017270535188423,1.136885229079206,1.3228902180047277,1.7476446223415734,0.6997124533485228,0.8705942638712729,1.308560010594739,0.8577185085254597,0.903277772316594,0.23349035431760673,-0.3372966653445327,1.017428575301621,1.7344209300055493,0.5966386824800386,0.5757395447496373,0.4499608746684474,0.0
-0.878114147811035,1.0014652022510058,0.3370806410364423,-0.3239592885230832,0.8944007833251965,0.83038259701368,0.21651567129787813,-0.5419983949477307,0.6006992753850475,-0.6440907624328003,0.12407733743993736,0.5008478667688927,0.06679371960154276,-1.5967558197624763,-0.9460778881241164,1.017428575301621,-0.5765613079846773,-0.46108001162052514,-0.5977658204424892,0.4499608746684474,1.0
0.3011071714082667,-0.9985369414257105,0.9458601282154954,0.4267040936624069,-1.5488229311518713,-0.09490836771243649,0.29442937177019146,-0.45041267425615855,0.17164217087665423,1.3342733535561933,0.29993939371619616,0.7974952990173536,0.5688044573191317,-0.8895680802607605,0.04778460445375601,1.017428575301621,-0.5765613079846773,-1.1367317598545936,2.531459694420437,0.4499608746684474,1.0
0.3011071714082667,-0.9985369414257105,-0.27169884614261064,-0.256735702058711,0.8944007833251965,-1.4654956092129965,-0.6405350338975687,-0.8854448475411263,-0.3564281115952144,-0.36588330862184804,-0.6414398487037772,0.10468776450971465,0.12185360831244095,-0.012831063123559253,1.0377859141755887,-0.9828699766011054,-0.5765613079846773,-1.376965373546802,-0.5779814652378763,0.4499608746684474,1.0
1.4803284906275684,-0.9985369414257105,0.3012700829670863,0.05697436810835953,-1.5488229311518713,0.755202706129683,0.8086597948874595,-0.06117336131697685,0.08363045713134279,0.2832674169370405,0.34131870107531587,0.4808616116230895,0.34873218905456216,-0.5713726342448222,-0.6048497140914214,1.017428575301621,-0.5765613079846773,0.1887620936363836,1.9148472905433378,0.4499608746684474,1.0
-1.467724807420686,1.0014652022510058,-0.486562194558747,-0.22312390882652483,0.5453688241141867,-1.2399559365610056,0.49700499299820616,0.41965167231377704,-0.6534676454856405,-0.02585197618623974,-0.05178471883632141,-0.07402093192355857,0.14842299917100105,0.9337458353207055,-0.4881571958851653,-0.9828699766011054,-0.5765613079846773,1.7013233739956597,-0.5104948313732526,-2.222415450536332,1.0
0.3011071714082667,1.0014652022510058,-1.4892578205007168,-1.4667602584174115,1.2434327425362062,0.9980915843702886,-0.7963624348421954,-0.9770305682326985,-1.2805511059209846,-1.2932414879916887,-1.3035087664496927,-1.7551195657963061,-2.007061367755311,-1.2796272596827358,-1.4681932528727197,-0.9828699766011054,1.7344209300055493,1.3786609058972816,-0.9410417379400693,0.4499608746684474,1.0
-1.467724807420686,1.0014652022510058,0.766807337868715,0.05697436810835953,-1.5488229311518713,-1.3729665127403847,-0.7340314744643447,-0.5877912552935168,0.6227022038213754,0.2832674169370405,-0.03626747857665152,0.7176563131277227,0.34873218905456216,-1.372897777233871,0.027710505163578814,1.017428575301621,-0.5765613079846773,-1.5836374413230139,1.9148472905433378,-2.222415450536332,1.0
0.8907178310179176,1.0014652022510058,-0.5223727526281031,-0.30155142636829246,1.2434327425362062,-0.6096014668413388,-0.3288802320083153,-1.1144091492700567,-0.5434530033040013,-0.9532101555560805,-0.7759225976209163,-0.10660253339385475,0.08544227260062087,0.7724067516964346,1.5333656172680075,-0.9828699766011054,-0.5765613079846773,-1.227270503550538,-0.6342106852930917,0.4499608746684474,1.0
-0.878114147811035,-0.9985369414257105,0.3012700829670863,0.012158643798778025,-1.5488229311518713,-0.3030988347758127,1.5098830991382797,-0.679376975985089,-0.048387113486624375,-0.4277071872465041,0.25338767293718645,0.4808616116230895,0.3189419230099751,-0.6851987058630918,-0.5534644234761348,1.017428575301621,-0.5765613079846773,-0.04227274805081445,1.8401063931036896,0.4499608746684474,0.0
-0.28850348820138416,-0.9985369414257105,-0.6298044268361712,-0.36877501283266473,-1.1997909719408617,-1.1936913883246998,-0.2665492716304646,-0.29013766304590727,-0.9175027867215748,-0.7368265803697843,-0.7086812231623468,-0.210072464166709,0.02856148806413247,0.9928727300871502,0.9745475550002397,-0.9828699766011054,-0.5765613079846773,-0.5570568733993023,0.322866175078827,0.4499608746684474,0.0
-0.28850348820138416,-0.9985369414257105,-0.05683549772647431,-0.3239592885230832,1.2434327425362062,-1.4250141295062289,-0.06397365040244993,-1.0915127190971636,-0.08139150614111616,-0.4277071872465041,-0.37764676428938915,0.2600152938027124,0.06679371960154276,-0.8303851662964118,-0.01676087583904255,-0.9828699766011054,-0.5765613079846773,-1.0013587040798957,-0.6401112824593796,0.4499608746684474,1.0
-0.28850348820138416,-0.9985369414257105,1.375586825047768,1.502281477092363,-0.850759012729852,-1.3440511700926936,2.304602843955876,2.663501829257295,0.6997124533485228,1.3342733535561933,1.9189047941417547,0.9697216354637576,1.0398685387016666,0.3657743468307482,-0.5322914879276204,1.017428575301621,-0.5765613079846773,1.1454268822639775,1.282218980072028,0.4499608746684474,0.0
1.4803284906275684,1.0014652022510058,0.05059617648159386,-0.13349246020736186,-1.1997909719408617,-1.0259824009680911,0.06068827035325143,-0.10696622166276293,-0.3454266473770505,0.6232987493726487,-0.062129545676101336,0.3306789010378682,0.21640501638545284,-0.5226683117668369,-0.29328021661380926,1.017428575301621,-0.5765613079846773,-0.2986588080516787,0.5583000020137194,0.4499608746684474,0.0
0.8907178310179176,-0.9985369414257105,-0.5939938687668151,-0.36877501283266473,1.5924647017472158,0.09593289376232501,-0.37562845229170333,-0.38172338373747944,-0.576457395958493,-0.6440907624328003,-0.5897157145048777,-0.17457269262422095,0.02856148806413247,0.8163003656247719,0.5020192644737724,-0.9828699766011054,-0.5765613079846773,-0.14899707534171053,-0.6850682132501457,0.4499608746684474,1.0
-0.28850348820138416,-0.9985369414257105,0.730996779799359,0.15780974780491788,0.5453688241141867,1.489652409381038,-0.578204073519718,1.3126124490566056,0.36966852680360496,0.9942420211205851,0.4447669694731151,0.7010245144301814,0.41305899750176117,-1.1088399944457359,-0.587701744184461,1.017428575301621,1.7344209300055493,-0.4834783400981625,-0.3834353057258504,0.4499608746684474,0.0
1.4803284906275684,1.0014652022510058,-0.4507516364893909,-0.5144261168388046,-0.15269509430783265,0.9229116934862915,-0.8742761353145088,0.396755242140884,-0.7744837518854438,0.09779578106307235,-0.5483364071457579,-0.042308277328275586,-0.10530499839040876,-0.3714285877117972,-0.04904831638196198,-0.9828699766011054,1.7344209300055493,-0.503985225188672,-0.46497083020546676,0.4499608746684474,0.0
0.8907178310179176,1.0014652022510058,-1.4892578205007168,-1.3211091544112716,-0.15269509430783265,0.28677415523708655,-1.1547654570148367,-1.0457198587513776,-1.4675759976297713,-1.1695937307423767,-1.5052328898254013,-1.7551195657963061,-1.4327420297104088,1.1454981493057694,3.3429842670214804,-0.9828699766011054,-0.5765613079846773,-2.0959186375491794,-0.8318806903637407,0.4499608746684474,0.0
0.3011071714082667,-0.9985369414257105,0.4445123152445105,0.5387434044363606,0.19633686490317706,0.9865254473112121,-0.8586933952200461,-0.5877912552935168,0.03962460025868707,-0.5822668838081442,-0.4966122729468583,0.5588668951718765,0.627934086820098,0.2927118474519338,2.641336179176238,1.017428575301621,1.7344209300055493,-2.210462440120189,-0.14196471399775556,0.4499608746684474,1.0
-0.878114147811035,1.0014652022510058,0.6235651055912907,-0.1559003223621526,-0.15269509430783265,1.616879917030879,-1.0768517565425235,-0.5419983949477307,0.7547197744393426,0.5614748707479927,-0.03109506515676155,0.6496861441820478,0.19978355515934282,-1.628030024674198,-0.39426969606303014,1.017428575301621,1.7344209300055493,-1.3635281467098206,-0.30189978124623396,0.4499608746684474,1.0
0.3011071714082667,1.0014652022510058,0.1938384087590181,0.6619866462877098,0.19633686490317706,0.055451414055557424,0.21651567129787813,1.3813017395752847,0.07262899291317886,-0.02585197618623974,0.41373248895377535,0.41880470501732325,0.6896383000248771,1.2854151018611086,0.22076446687534151,1.017428575301621,-0.5765613079846773,0.673886671794376,-0.094532990622594,0.4499608746684474,0.0
